id,dataset,task_type,domain,quality_status,comparison,comparison_role,left_variant,right_variant,left_option_labels,right_option_labels,option_labels_preserved,left_digit_sequence,right_digit_sequence,digit_sequence_preserved,left_formula_tokens,right_formula_tokens,formula_tokens_preserved,left_answer_instruction,right_answer_instruction,answer_instruction_preserved,structural_mismatch,primary_pair_hard_fail,diagnostic_warning,mismatch_codes,left_preview,right_preview
benqa_12th-Biology-I_0277,benqa,mcq,biology-i,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"কোনটিকে ঘাস গোত্র বলা হয়? A. সোলানেসি B. সাইক্যাডেসি C. মালভেসি D. পোয়েসি Answer with only A, B, C, or D.","Which is called grass family? A. Solanaceae B. Cyeadaceae C. Malvaceae D. Poaceae Answer with only A, B, C, or D."
benqa_12th-Biology-I_0277,benqa,mcq,biology-i,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"konotike ghas gotr bola hoy? A. solanesi B. saikyadesi C. malobhesi D. poyesi Answer with only A, B, C, or D.","Which is called grass family? A. Solanaceae B. Cyeadaceae C. Malvaceae D. Poaceae Answer with only A, B, C, or D."
benqa_10th-Chemistry_0194,benqa,mcq,chemistry,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"নিচের কোন মৌলটি অধিক সক্রিয়? A. O B. P C. N D. F Answer with only A, B, C, or D.","nicher kon mouloti odhik sokriy? A. O B. P C. N D. F Answer with only A, B, C, or D."
benqa_10th-Chemistry_0194,benqa,mcq,chemistry,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"নিচের কোন মৌলটি অধিক সক্রিয়? A. O B. P C. N D. F Answer with only A, B, C, or D.","Which element of the following is more active? A. O B. P C. N D. F Answer with only A, B, C, or D."
benqa_10th-Chemistry_0194,benqa,mcq,chemistry,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"nicher kon mouloti odhik sokriy? A. O B. P C. N D. F Answer with only A, B, C, or D.","Which element of the following is more active? A. O B. P C. N D. F Answer with only A, B, C, or D."
banglamath_0187,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,360 25 18,360 25 18,True,,,True,final_answer,final_answer,True,False,False,False,,একটি বাঁধ তৈরি করতে ৩৬০ জন শ্রমিকের ২৫ দিন লাগে। ১৮ দিনে কাজটি শেষ করতে কতজন অতিরিক্ত শ্রমিক লাগবে Return only the final answer.,ekti bandh toiri korte 360 jon shromiker 25 din lage. 18 dine kajoti shesh korte kotojon otirikt shromik lagbe Return only the final answer.
banglamath_0187,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,360 25 18,360 25 18,True,,,True,final_answer,final_answer,True,False,False,False,,একটি বাঁধ তৈরি করতে ৩৬০ জন শ্রমিকের ২৫ দিন লাগে। ১৮ দিনে কাজটি শেষ করতে কতজন অতিরিক্ত শ্রমিক লাগবে Return only the final answer.,"To build a dam, 360 workers are needed for 25 days. How many extra workers are needed to finish it in 18 days? Return only the final answer."
banglamath_0187,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,360 25 18,360 25 18,True,,,True,final_answer,final_answer,True,False,False,False,,ekti bandh toiri korte 360 jon shromiker 25 din lage. 18 dine kajoti shesh korte kotojon otirikt shromik lagbe Return only the final answer.,"To build a dam, 360 workers are needed for 25 days. How many extra workers are needed to finish it in 18 days? Return only the final answer."
banglamath_0559,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,160,160,True,,,True,final_answer,final_answer,True,False,False,False,,একটি বর্গক্ষেত্রের পরিসীমা ১৬০ মিটার হলে তার ক্ষেত্রফল কত Return only the final answer.,ekti borgokshetrer porisima 160 mitar hole tar khetrofol koto Return only the final answer.
banglamath_0559,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,160,160,True,,,True,final_answer,final_answer,True,False,False,False,,একটি বর্গক্ষেত্রের পরিসীমা ১৬০ মিটার হলে তার ক্ষেত্রফল কত Return only the final answer.,"If a square has a perimeter of 160 meters, what is its area? Return only the final answer."
banglamath_0559,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,160,160,True,,,True,final_answer,final_answer,True,False,False,False,,ekti borgokshetrer porisima 160 mitar hole tar khetrofol koto Return only the final answer.,"If a square has a perimeter of 160 meters, what is its area? Return only the final answer."
banglamath_0521,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,20 15,20 15,True,,,True,final_answer,final_answer,True,False,False,False,,একটি জমির দৈর্ঘ্য ২০ মিটার ও প্রস্থ ১৫ মিটার হলে তার পরিসীমা কত Return only the final answer.,ekti jomir doirgho 20 mitar o prostho 15 mitar hole tar porisima koto Return only the final answer.
banglamath_0521,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,20 15,20 15,True,,,True,final_answer,final_answer,True,False,False,False,,একটি জমির দৈর্ঘ্য ২০ মিটার ও প্রস্থ ১৫ মিটার হলে তার পরিসীমা কত Return only the final answer.,"If a plot is 20 meters long and 15 meters wide, what is its perimeter? Return only the final answer."
banglamath_0521,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,20 15,20 15,True,,,True,final_answer,final_answer,True,False,False,False,,ekti jomir doirgho 20 mitar o prostho 15 mitar hole tar porisima koto Return only the final answer.,"If a plot is 20 meters long and 15 meters wide, what is its perimeter? Return only the final answer."
banglamath_1691,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,10 5 3 1 1,10 5 3 1 1,True,,,True,final_answer,final_answer,True,False,False,False,,"বেরু গোয়ালার কাছে একটি কলসিতে ১০ লিটার দুধ এবং দুধ মাপার দুটি খালি পাত্র , একটি ৫ লিটারের, অপরটি ৩ লিটারের। সে ক্রেতাকে ১ লিটার দুধ বিক্রি করতে চায়। গোয়ালার কাছে জেডযেসব পাত্র আ","beru goyalar kachhe ekti kolosite 10 litar dudh ebong dudh mapar duti khali patro, ekti 5 litarer, oporoti 3 litarer. se kretake 1 litar dudh bikri korte chay. goyalar kachhe jesob"
banglamath_1691,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,10 5 3 1 1,10 5 3 1,False,,,True,final_answer,final_answer,True,True,False,True,digits,"বেরু গোয়ালার কাছে একটি কলসিতে ১০ লিটার দুধ এবং দুধ মাপার দুটি খালি পাত্র , একটি ৫ লিটারের, অপরটি ৩ লিটারের। সে ক্রেতাকে ১ লিটার দুধ বিক্রি করতে চায়। গোয়ালার কাছে জেডযেসব পাত্র আ","Beru the milkman has 10 liters of milk in a jar, and two empty containers: one of 5 liters and one of 3 liters. How can he measure exactly 1 liter using only these two containers? "
banglamath_1691,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,10 5 3 1 1,10 5 3 1,False,,,True,final_answer,final_answer,True,True,False,True,digits,"beru goyalar kachhe ekti kolosite 10 litar dudh ebong dudh mapar duti khali patro, ekti 5 litarer, oporoti 3 litarer. se kretake 1 litar dudh bikri korte chay. goyalar kachhe jesob","Beru the milkman has 10 liters of milk in a jar, and two empty containers: one of 5 liters and one of 3 liters. How can he measure exactly 1 liter using only these two containers? "
benqa_12th-Physics-I_0157,benqa,mcq,physics-i,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,27 21 18 8,27 21 18 8,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"ভর এবং বেগ উভয়কে বৃদ্ধি করে যথাক্রমে তিনগুণ করা হলে গতিশক্তির বৃদ্ধির পরিমাণ কতগুণ হবে? A. 27 B. 21 C. 18 D. 8 Answer with only A, B, C, or D.","bhor ebong beg ubhoyoke briddhi kore jothakrome tinogun kora hole gotishoktir briddhir poriman kotogun hobe? A. 27 B. 21 C. 18 D. 8 Answer with only A, B, C, or D."
benqa_12th-Physics-I_0157,benqa,mcq,physics-i,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,27 21 18 8,7 21 18 8,False,,,True,mcq_letters,mcq_letters,True,True,False,True,digits,"ভর এবং বেগ উভয়কে বৃদ্ধি করে যথাক্রমে তিনগুণ করা হলে গতিশক্তির বৃদ্ধির পরিমাণ কতগুণ হবে? A. 27 B. 21 C. 18 D. 8 Answer with only A, B, C, or D.","If the mass and velocity are increased by three times then how much times will increase in kinetic enrgy? A. 7 B. 21 C. 18 D. 8 Answer with only A, B, C, or D."
benqa_12th-Physics-I_0157,benqa,mcq,physics-i,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,27 21 18 8,7 21 18 8,False,,,True,mcq_letters,mcq_letters,True,True,False,True,digits,"bhor ebong beg ubhoyoke briddhi kore jothakrome tinogun kora hole gotishoktir briddhir poriman kotogun hobe? A. 27 B. 21 C. 18 D. 8 Answer with only A, B, C, or D.","If the mass and velocity are increased by three times then how much times will increase in kinetic enrgy? A. 7 B. 21 C. 18 D. 8 Answer with only A, B, C, or D."
benqa_12th-Biology-I_0056,benqa,mcq,biology-i,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"কোনটিতে হাইডোথোড থাকতে পারে? A. পাতা B. ফুল C. মূল D. কাণ্ড Answer with only A, B, C, or D.","konotite haidothod thakote pare? A. pata B. ful C. mul D. kand Answer with only A, B, C, or D."
benqa_12th-Biology-I_0056,benqa,mcq,biology-i,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"কোনটিতে হাইডোথোড থাকতে পারে? A. পাতা B. ফুল C. মূল D. কাণ্ড Answer with only A, B, C, or D.","In which one hydothode may present? A. Leaf B. Flower C. Root D. Stem Answer with only A, B, C, or D."
benqa_12th-Biology-I_0056,benqa,mcq,biology-i,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"konotite haidothod thakote pare? A. pata B. ful C. mul D. kand Answer with only A, B, C, or D.","In which one hydothode may present? A. Leaf B. Flower C. Root D. Stem Answer with only A, B, C, or D."
banglamath_0229,banglamath,short_answer,math,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,150,150,True,,,True,final_answer,final_answer,True,False,False,False,,১৫০% কে দশমিক ভগ্নাংশে প্রকাশ করলে কী হয় Return only the final answer.,150% ke doshomik bhognangshe prokash korole ki hoy Return only the final answer.
banglamath_0229,banglamath,short_answer,math,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,,,True,150,150,True,,,True,final_answer,final_answer,True,False,False,False,,১৫০% কে দশমিক ভগ্নাংশে প্রকাশ করলে কী হয় Return only the final answer.,What is 150% expressed as a decimal? Return only the final answer.
banglamath_0229,banglamath,short_answer,math,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,,,True,150,150,True,,,True,final_answer,final_answer,True,False,False,False,,150% ke doshomik bhognangshe prokash korole ki hoy Return only the final answer.,What is 150% expressed as a decimal? Return only the final answer.
benqa_10th-Math-II_0102,benqa,mcq,math-ii,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,1 1 2 2 4 2 4 6 8,1 1 2 2 4 2 4 6 8,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"M(1, - 1), N(2, 2) এবং R(4, a) বিন্দু তিনটি সমরেখ হলে, a এর মান কত? A. 2 B. 4 C. 6 D. 8 Answer with only A, B, C, or D.","M(1, - 1), N(2, 2) ebong R(4, a) bindu tinoti somorekh hole, a er man koto? A. 2 B. 4 C. 6 D. 8 Answer with only A, B, C, or D."
benqa_10th-Math-II_0102,benqa,mcq,math-ii,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,1 1 2 2 4 2 4 6 8,1 1 2 2 4 2 4 6 8,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"M(1, - 1), N(2, 2) এবং R(4, a) বিন্দু তিনটি সমরেখ হলে, a এর মান কত? A. 2 B. 4 C. 6 D. 8 Answer with only A, B, C, or D.","If the three points M(1, - 1), N(2, 2) and R(4, a) are collinear, what is the value of a ? A. 2 B. 4 C. 6 D. 8 Answer with only A, B, C, or D."
benqa_10th-Math-II_0102,benqa,mcq,math-ii,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,1 1 2 2 4 2 4 6 8,1 1 2 2 4 2 4 6 8,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"M(1, - 1), N(2, 2) ebong R(4, a) bindu tinoti somorekh hole, a er man koto? A. 2 B. 4 C. 6 D. 8 Answer with only A, B, C, or D.","If the three points M(1, - 1), N(2, 2) and R(4, a) are collinear, what is the value of a ? A. 2 B. 4 C. 6 D. 8 Answer with only A, B, C, or D."
banglamath_0558,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,60 3,60 3,True,,,True,final_answer,final_answer,True,False,False,False,,৬০ মিটার দীর্ঘ আয়তাকার বাগানের দৈর্ঘ্য প্রস্থের ৩ গুণ হলে প্রস্থ কত Return only the final answer.,60 mitar dirgh ayotokar baganer doirgho prosther 3 gun hole prostho koto Return only the final answer.
banglamath_0558,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,60 3,60 3,True,,,True,final_answer,final_answer,True,False,False,False,,৬০ মিটার দীর্ঘ আয়তাকার বাগানের দৈর্ঘ্য প্রস্থের ৩ গুণ হলে প্রস্থ কত Return only the final answer.,A rectangular garden is 60 meters long and the length is 3 times the width. What is the width? Return only the final answer.
banglamath_0558,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,60 3,60 3,True,,,True,final_answer,final_answer,True,False,False,False,,60 mitar dirgh ayotokar baganer doirgho prosther 3 gun hole prostho koto Return only the final answer.,A rectangular garden is 60 meters long and the length is 3 times the width. What is the width? Return only the final answer.
banglamath_1695,banglamath,short_answer,math,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,1 1 3 1 4 1 5 39,1 1 3 1 4 1 5 39,True,1/3 1/3 1/4 1/4 1/5 1/5,1/3 1/3 1/4 1/4 1/5 1/5,True,final_answer,final_answer,True,False,False,False,,"১টি পার্কে ১/৩ ভাগ নারকেলগাছ, ১/৪ গাছআম গাছ, ১/৫ ভাগ বট গাছ এবং ৩৯টি ফুলের গাছ। বাগানে কোন গাছ কতটি রয়েছে এবং মোট গাছ কয়টি ? Return only the final answer.","1ti parke 1/3 bhag narokelogachh, 1/4 gachhoam gachh, 1/5 bhag bot gachh ebong 39ti fuler gachh. bagane kon gachh kototi royechhe ebong mot gachh koyoti ? Return only the final ans"
banglamath_1695,banglamath,short_answer,math,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,,,True,1 1 3 1 4 1 5 39,1 3 1 4 1 5 39,False,1/3 1/3 1/4 1/4 1/5 1/5,1/3 1/3 1/4 1/4 1/5 1/5,True,final_answer,final_answer,True,True,False,True,digits,"১টি পার্কে ১/৩ ভাগ নারকেলগাছ, ১/৪ গাছআম গাছ, ১/৫ ভাগ বট গাছ এবং ৩৯টি ফুলের গাছ। বাগানে কোন গাছ কতটি রয়েছে এবং মোট গাছ কয়টি ? Return only the final answer.","In a park, 1/3 are coconut trees, 1/4 are mango trees, 1/5 are banyan trees, and there are 39 flower trees. How many trees of each type and total trees are there? Return only the f"
