model,model_id,variant,variant_label,dataset,task_type,answer_type,id,gold,correct,parsed,parsed_empty,choice_invalid,format_failure,raw_chars,parsed_chars,raw_line_count,raw_multiline,raw_long_gt120,source,line,raw_excerpt
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1686,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।,False,3 tukorate,False,False,False,10,10,1,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,152,3 tukorate
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1686,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।,False,Since 2.5 pieces = $ \frac{5}{2} $ pieces,False,False,False,400,41,6,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,456,"Each boy gets $ \frac{5}{6} $ of an apple. Since each apple can be cut into up to 3 equal pieces, we can cut each apple into 3 pieces, giving 15 pieces total..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,2. $ 5x + 4y = 31 $,False,False,False,145,19,6,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,325,"মনে করি, ১ কাঠালের ওজন = $ x $ কিলোগ্রাম এবং ১ তরমুজের ওজন = $ y $ কিলোগ্রাম দেওয়া হলো: 1. $ 4x + 5y = 32 $ 2. $ 5x + 4y = 31 $ এই দুটি �"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,$ x $ = weight of 1 kathal (,False,False,False,315,28,8,True,True,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,109,Let's solve the problem step by step. We are given: 1. 4 ti kathal ebong 5 ti toromujer ojoner somoshti 32 kilogram. → 4 kathals and 5 toromujers weigh 32 kg...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,$ 20j +,False,False,False,334,7,10,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,327,Let the weight of one jackfruit be $ j $ kg and the weight of one watermelon be $ w $ kg. We are given two equations: 1. $ 4j + 5w = 32 $ 2. $ 5j + 4w = 31 $...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1688,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে",False,তার সহকর্মী পেঁয়াজ কাটার সময় হলো \( x + 25 \) মিনিট (কারণ বাবুর্চি 25,False,False,False,129,71,2,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,145,"ধরা যাক, বাবুর্চি পেঁয়াজ কাটার সময় হলো \( x \) মিনিট। তার সহকর্মী পেঁয়াজ কাটার সময় হলো \( x + 25 \) মিনিট (কারণ বাবুর্চি 25"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1688,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে",False,Sohokormi 25 minit e 2 ti peyaj minite = 25 × 2 =,False,False,False,282,49,4,True,True,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,49,"Baburchi proti minite 3 ti peyaj, tar sohokormi proti minite 2 ti peyaj katte pare. Jodi baburchi tar sohokormir cheye 25 minit age peyaj kata bondho kore, t..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1688,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে",False,\text{Chef's onions} + \text{Assistant's onions} = 3(t,False,False,False,444,54,10,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,147,Let’s define variables: - Let $ t $ be the time (in minutes) that the **assistant** worked. - Then the **chef** worked $ t - 25 $ minutes (since the chef sto...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1690,"সেন্টুর ছিল ১০টি, মিন্টুর ছিল ১৪টি খেলনা গাড়ি",False,"2. যদি সেন্টু 2টি গাড়ি দেয় মিন্টুর কাছে, তবে গাড",False,False,False,132,50,5,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,319,"মিন্টুর গাড়ির সংখ্যা = x সেন্টুর গাড়ির সংখ্যা = y দেওয়া হলো: 1. y > x 2. যদি সেন্টু 2টি গাড়ি দেয় মিন্টুর কাছে, তবে গাড"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1690,"সেন্টুর ছিল ১০টি, মিন্টুর ছিল ১৪টি খেলনা গাড়ি",False,Let's solve the problem step by step.,False,False,False,454,37,9,True,True,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,107,"Let's solve the problem step by step. We are given a riddle-like scenario in Bengali, which we will translate and analyze logically. --- **Translation and un..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1690,"সেন্টুর ছিল ১০টি, মিন্টুর ছিল ১৪টি খেলনা গাড়ি",False,M + 2 = S - 2,False,False,False,414,13,14,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,321,Let’s solve the problem step by step. Let: - $ M $ = number of toy cars Mintu had initially - $ S $ = number of toy cars Sentu had initially **First statemen...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1691,প্রথমে ৩ লিটারের পাত্রে ৩ লিটার দুধ নিয়ে তা ৫ লিটারের পাত্রে ঢালতে হবে। এবারও একইভাবে আবারও ৩ লিটার দুধ নিয়ে ৫ লিটারের পাত্রে আছে আরো ঢালতে হবে যতক্ষণ না ৫ লিটারের পাত্রটি পূর্ণ হয়। পাত্রটি পূর্ণ হওয়ার পর যে অবশিষ্ট দুধ ৩ লিটারের পাত্রে থেকে যাবে তার পরিমাণ ১ লিটার।,False,"গোয়ালার কাছে 10 লিটার দুধ আছে, যা একটি 5 লিটারের এবং একটি 3 লিটারের খালি পাত্রে ভরে যায়। ক্রেতাকে 1 লিটার দুধ দেয়ার জন",False,False,False,121,121,1,False,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,577,"গোয়ালার কাছে 10 লিটার দুধ আছে, যা একটি 5 লিটারের এবং একটি 3 লিটারের খালি পাত্রে ভরে যায়। ক্রেতাকে 1 লিটার দুধ দেয়ার জন"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1691,প্রথমে ৩ লিটারের পাত্রে ৩ লিটার দুধ নিয়ে তা ৫ লিটারের পাত্রে ঢালতে হবে। এবারও একইভাবে আবারও ৩ লিটার দুধ নিয়ে ৫ লিটারের পাত্রে আছে আরো ঢালতে হবে যতক্ষণ না ৫ লিটারের পাত্রটি পূর্ণ হয়। পাত্রটি পূর্ণ হওয়ার পর যে অবশিষ্ট দুধ ৩ লিটারের পাত্রে থেকে যাবে তার পরিমাণ ১ লিটার।,False,"Jekhane 5 litarer patro ache,",False,False,False,299,29,7,True,True,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,193,Goyalar kachhe jesob patro ache shudhu ta diye kibhabe kretake 1 litar dudh deya sombhob? Dudh mapar duti khali patro: - Ekti 5 litarer - Oporoti 3 litarer K...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1691,প্রথমে ৩ লিটারের পাত্রে ৩ লিটার দুধ নিয়ে তা ৫ লিটারের পাত্রে ঢালতে হবে। এবারও একইভাবে আবারও ৩ লিটার দুধ নিয়ে ৫ লিটারের পাত্রে আছে আরো ঢালতে হবে যতক্ষণ না ৫ লিটারের পাত্রটি পূর্ণ হয়। পাত্রটি পূর্ণ হওয়ার পর যে অবশিষ্ট দুধ ৩ লিটারের পাত্রে থেকে যাবে তার পরিমাণ ১ লিটার।,False,"This will add 1 liter to the 3-liter container, leaving exactly",False,False,False,504,63,8,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,579,Fill the 5-liter container from the 10-liter jar. Pour from the 5-liter container into the 3-liter container until full. This leaves 2 liters in the 5-liter ...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1692,"১জন পুরুষ, ৫ জন মহিলা এবং ১৪ জন শিশু",False,প্রত্যেক পুরুষ 3,False,False,False,144,16,7,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,160,"ধরি, পরিবারে পুরুষ = x জন, মহিলা = y জন, শিশু = z জন। দেওয়া হলো: x + y + z = 20 — (1) আবার, ধানের মোট পরিমাণ = 20 মণ। প্রত্যেক পুরুষ 3"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1692,"১জন পুরুষ, ৫ জন মহিলা এবং ১৪ জন শিশু",False,"{20, 20, 0}",False,False,False,11,11,1,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,54,"{20, 20, 0}"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1692,"১জন পুরুষ, ৫ জন মহিলা এবং ১৪ জন শিশু",False,2m + w = 0,False,False,False,323,10,17,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,162,"Let the number of men be $ m $, women be $ w $, and children be $ c $. We are given two equations: 1. Total number of family members: $$ m + w + c = 20 $$ 2...."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1693,24,False,এবং চার ভাগের এক ভাগ হল $ \frac{1}{4,False,False,False,142,36,3,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,109,"মনে করি, দুই অঙ্কের সংখ্যাটি হল $ x $। প্রশ্ন অনুসারে, সংখ্যাটির তিন ভাগের এক ভাগ হল $ \frac{1}{3}x $, এবং চার ভাগের এক ভাগ হল $ \frac{1}{4"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1693,24,False,14,False,False,False,2,2,1,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,37,14
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1693,24,False,x = 2,False,False,False,271,5,19,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,111,Let the two-digit number be $ x $. We are told that: $$ \frac{1}{3}x + \frac{1}{4}x = 14 $$ Find a common denominator: $$ \left( \frac{4}{12} + \frac{3}{12} ...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1694,১ মিনিট,False,60 কিমি/ঘন্টা = \( \frac{60 \times 1000}{3600} = \frac{60000}{3600} = 16.\overline{6} \) ম,False,False,False,159,90,3,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,241,ট্রেনের গতি = 60 কিমি/ঘন্টা গতি মিটার/সেকেন্ডে পরিবর্তন করা হবে: 60 কিমি/ঘন্টা = \( \frac{60 \times 1000}{3600} = \frac{60000}{3600} = 16.\overline{6} \) ম
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1694,১ মিনিট,False,220 somoy lagbe.,False,False,False,38,16,2,True,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,81,{500 - 60} ÷ 2 = 220 220 somoy lagbe.
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1694,১ মিনিট,False,60 km/h = (6,False,False,False,456,12,8,True,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,243,"To find how long it takes for a train to cross a bridge, we need to consider the total distance the train must travel. - The train is 500 meters long. - The ..."
