index,id,source_file,source_row,grade,subject,answer,review_status,issue_count,warning_count,issues,warnings,banglish_bengali_char_count,banglish_length_ratio,bangla_digits,banglish_digits,english_digits
870,benqa_ext_8th-Science_0222,literature/code/BEnQA/data/BEnQA/8th-Science.csv,222,8th,Science,B,ai_assisted_review_pass_v1,0,0,,,0,1.111,,,
871,benqa_ext_10th-Math_0159,literature/code/BEnQA/data/BEnQA/10th-Math.csv,159,10th,Math,B,ai_assisted_review_pass_v1,0,0,,,0,1.058,12|36|3|4|3|3|3|3,12|36|3|4|3|3|3|3,12|36|3|4|3|3|3|3
872,benqa_ext_12th-Physics-II_0209,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,209,12th,Physics-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.076,60|30|45|60|90,60|30|45|60|90,60|30|45|60|90
873,benqa_ext_8th-Science_0007,literature/code/BEnQA/data/BEnQA/8th-Science.csv,7,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.14,,,
874,benqa_ext_12th-Chemistry-I_0116,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,116,12th,Chemistry-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.049,,,
875,benqa_ext_10th-Physics_0170,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,170,10th,Physics,B,ai_assisted_review_pass_v1,0,0,,,0,1.015,,,
876,benqa_ext_8th-Science_0205,literature/code/BEnQA/data/BEnQA/8th-Science.csv,205,8th,Science,B,ai_assisted_review_pass_v1,0,0,,,0,1.061,25|25|50|200|325|450,25|25|50|200|325|450,25|25|50|200|325|450
877,benqa_ext_10th-Biology_0287,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,287,10th,Biology,A,ai_assisted_review_pass_v1,0,0,,,0,1.075,,,
878,benqa_ext_8th-Science_0225,literature/code/BEnQA/data/BEnQA/8th-Science.csv,225,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.082,,,
879,benqa_ext_10th-Chemistry_0185,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,185,10th,Chemistry,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.05,3|2|40|4|10,3|2|40|4|10,3|2|40|4|100
880,benqa_ext_10th-Math_0227,literature/code/BEnQA/data/BEnQA/10th-Math.csv,227,10th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.017,16|3|3|5|5|3|4|5|5|4,16|3|3|5|5|3|4|5|5|4,16|3|3|5|5|3|4|5|5|4
881,benqa_ext_12th-Chemistry-I_0070,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,70,12th,Chemistry-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.031,2|3|108|5|36|5|6|5|6|2,2|3|108|5|36|5|6|5|6|2,2|3|108|5|36|5|6|5|6|2
882,benqa_ext_10th-Math_0115,literature/code/BEnQA/data/BEnQA/10th-Math.csv,115,10th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.012,36|6|6|6|1|6|1|2|1|2|5,36|6|6|6|1|6|1|2|1|2|5,36|6|6|6|1|6|1|2|1|2|5
883,benqa_ext_12th-Physics-II_0188,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,188,12th,Physics-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.032,20|40|19|39,20|40|19|39,20|40|19|39
884,benqa_ext_12th-Math-I_0257,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,257,12th,Math-I,B,ai_assisted_review_warn_v1,0,1,,bangla_banglish_formulaish_token_mismatch,0,1.095,3|3|6|9|12|18,3|3|6|9|12|18,3|3|6|9|12|18
885,benqa_ext_12th-Chemistry-I_0132,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,132,12th,Chemistry-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.089,1,1,1
886,benqa_ext_8th-Science_0156,literature/code/BEnQA/data/BEnQA/8th-Science.csv,156,8th,Science,D,ai_assisted_review_pass_v1,0,0,,,0,1.11,,,
887,benqa_ext_12th-Chemistry-II_0357,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,357,12th,Chemistry-II,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.059,3|2|2|2|3|2,3|2|2|2|3|2,3|2|3|2|3|2
888,benqa_ext_12th-Chemistry-I_0212,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,212,12th,Chemistry-I,C,ai_assisted_review_warn_v1,0,2,,bangla_english_digit_mismatch;bangla_banglish_formulaish_token_mismatch,0,1.056,4|7|5|10|10|9|1|10|31|4|5982|10|5|1|5|9482|10|5|1|6|1805|10|5|1|7|4805|10|5|1,4|7|5|10|10|9|1|10|31|4|5982|10|5|1|5|9482|10|5|1|6|1805|10|5|1|7|4805|10|5|1,7|5|10|10|9|1|10|31|4|5982|10|5|1|5|9482|105|1|6|1805|10|5|1|7|4805|10|5|1
889,benqa_ext_12th-Chemistry-I_0274,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,274,12th,Chemistry-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.044,16|15|14|11,16|15|14|11,16|15|14|11
890,benqa_ext_10th-Biology_0045,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,45,10th,Biology,D,ai_assisted_review_pass_v1,0,0,,,0,1.041,,,
891,benqa_ext_8th-Science_0155,literature/code/BEnQA/data/BEnQA/8th-Science.csv,155,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.06,,,
892,benqa_ext_12th-Physics-I_0010,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,10,12th,Physics-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.09,2|4|8|16,2|4|8|16,2|4|8|16
893,benqa_ext_10th-Math_0199,literature/code/BEnQA/data/BEnQA/10th-Math.csv,199,10th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.068,2|7|0|7|7|0|7|0|7,2|7|0|7|7|0|7|0|7,2|7|0|7|7|0|7|0|7
894,benqa_ext_12th-Physics-I_0088,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,88,12th,Physics-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.07,,,
895,benqa_ext_12th-Biology-I_0255,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,255,12th,Biology-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.0,,,
896,benqa_ext_12th-Physics-I_0286,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,286,12th,Physics-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.074,8|2|2|200|0|5|1|8|1|25|1|200|1,8|2|2|200|0|5|1|8|1|25|1|200|1,8|2|2|200|0|5|1|8|1|25|1|200|1
897,benqa_ext_10th-Math_0150,literature/code/BEnQA/data/BEnQA/10th-Math.csv,150,10th,Math,D,ai_assisted_review_pass_v1,0,0,,,0,1.018,30|3|0|1|2|3|2|1,30|3|0|1|2|3|2|1,30|3|0|1|2|3|2|1
898,benqa_ext_12th-Math-I_0347,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,347,12th,Math-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.01,0|1|2|2|2|2|1|2|0,0|1|2|2|2|2|1|2|0,0|1|2|2|2|2|1|2|0
899,benqa_ext_10th-Physics_0174,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,174,10th,Physics,B,ai_assisted_review_pass_v1,0,0,,,0,1.047,300|700|400|700|300|700|700|400,300|700|400|700|300|700|700|400,300|700|400|700|300|700|700|400
900,benqa_ext_10th-Biology_0063,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,63,10th,Biology,B,ai_assisted_review_pass_v1,0,0,,,0,1.0,,,
901,benqa_ext_10th-Biology_0151,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,151,10th,Biology,A,ai_assisted_review_pass_v1,0,0,,,0,1.05,2|2,2|2,2|2
902,benqa_ext_10th-Chemistry_0137,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,137,10th,Chemistry,A,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.037,1|10|1|1|8|2|1|7|2|1|4|2,1|10|1|1|8|2|1|7|2|1|4|2,1|10|1|2|8|2|1|7|2|1|4|2
903,benqa_ext_12th-Physics-I_0057,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,57,12th,Physics-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.158,2|2,2|2,2|2
904,benqa_ext_12th-Biology-I_0241,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,241,12th,Biology-I,A,ai_assisted_review_pass_v1,0,0,,,0,0.973,,,
905,benqa_ext_10th-Math-II_0024,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,24,10th,Math-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.052,3|0|3|0|03|9|10|3|10|10|9|10|3,3|0|3|0|03|9|10|3|10|10|9|10|3,3|0|3|0|03|9|10|3|10|10|9|10|3
906,benqa_ext_10th-Math_0105,literature/code/BEnQA/data/BEnQA/10th-Math.csv,105,10th,Math,B,ai_assisted_review_pass_v1,0,0,,,0,1.044,3|4|5|4|5|10|5|6|8|8|3|9,3|4|5|4|5|10|5|6|8|8|3|9,3|4|5|4|5|10|5|6|8|8|3|9
907,benqa_ext_10th-Biology_0032,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,32,10th,Biology,D,ai_assisted_review_pass_v1,0,0,,,0,1.108,,,
908,benqa_ext_10th-Chemistry_0102,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,102,10th,Chemistry,D,ai_assisted_review_pass_v1,0,0,,,0,0.98,12|13|14|15,12|13|14|15,12|13|14|15
909,benqa_ext_12th-Chemistry-I_0252,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,252,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.076,2|2|3|4|6,2|2|3|4|6,2|2|3|4|6
910,benqa_ext_10th-Chemistry_0006,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,6,10th,Chemistry,D,ai_assisted_review_pass_v1,0,0,,,0,1.005,2|2|2|2|2|2|2|2|2|3,2|2|2|2|2|2|2|2|2|3,2|2|2|2|2|2|2|2|2|3
911,benqa_ext_12th-Biology-II_0140,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,140,12th,Biology-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.011,,,
912,benqa_ext_12th-Math-II_0010,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,10,12th,Math-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.072,2|6|3|2|3|2|3,2|6|3|2|3|2|3,2|6|3|2|3|2|3
913,benqa_ext_12th-Biology-II_0208,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,208,12th,Biology-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.018,,,
914,benqa_ext_12th-Biology-I_0296,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,296,12th,Biology-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.064,,,
915,benqa_ext_10th-Chemistry_0183,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,183,10th,Chemistry,A,ai_assisted_review_pass_v1,0,0,,,0,1.053,2|2|2,2|2|2,2|2|2
916,benqa_ext_12th-Physics-II_0322,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,322,12th,Physics-II,D,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.034,20|5|5|625|10|6|1|1|125|10|6|1,20|5|5|625|10|6|1|1|125|10|6|1,5|20|5|625|10|6|1|1|125|10|6|1
917,benqa_ext_12th-Physics-II_0115,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,115,12th,Physics-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.091,,,
918,benqa_ext_8th-Science_0226,literature/code/BEnQA/data/BEnQA/8th-Science.csv,226,8th,Science,C,ai_assisted_review_pass_v1,0,0,,,0,1.085,,,
919,benqa_ext_8th-Science_0216,literature/code/BEnQA/data/BEnQA/8th-Science.csv,216,8th,Science,B,ai_assisted_review_pass_v1,0,0,,,0,1.018,,,
920,benqa_ext_12th-Biology-I_0021,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,21,12th,Biology-I,B,ai_assisted_review_warn_v1,0,1,,bangla_banglish_formulaish_token_mismatch,0,1.044,4|3,4|3,4|3
921,benqa_ext_10th-Physics_0276,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,276,10th,Physics,B,ai_assisted_review_pass_v1,0,0,,,0,1.101,40|784|1|28|1|19|79|1|14|1,40|784|1|28|1|19|79|1|14|1,40|784|1|28|1|19|79|1|14|1
922,benqa_ext_8th-Science_0180,literature/code/BEnQA/data/BEnQA/8th-Science.csv,180,8th,Science,C,ai_assisted_review_pass_v1,0,0,,,0,1.094,,,
923,benqa_ext_12th-Chemistry-I_0337,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,337,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.063,7|4|2|3|4,7|4|2|3|4,7|4|2|3|4
924,benqa_ext_12th-Chemistry-I_0215,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,215,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.072,1|0|1|3|0|2|3|1|0|3|2|0|3,1|0|1|3|0|2|3|1|0|3|2|0|3,1|0|1|3|0|2|3|1|0|3|2|0|3
925,benqa_ext_12th-Chemistry-II_0389,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,389,12th,Chemistry-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.022,3|3|2|3|3|3|2|3|3|2|3|2|3,3|3|2|3|3|3|2|3|3|2|3|2|3,3|3|2|3|3|3|2|3|3|2|3|2|3
926,benqa_ext_10th-Physics_0085,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,85,10th,Physics,B,ai_assisted_review_pass_v1,0,0,,,0,1.122,,,
927,benqa_ext_10th-Physics_0002,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,2,10th,Physics,D,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.11,1|1|1|1|5|18|17|5|17|5,1|1|1|1|5|18|17|5|17|5,1|1|1|1|5|18|17|5|17|53
928,benqa_ext_10th-Math-II_0258,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,258,10th,Math-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.027,2|2|6|2|10|6|6|10|20|12,2|2|6|2|10|6|6|10|20|12,2|2|6|2|10|6|6|10|20|12
929,benqa_ext_10th-Chemistry_0349,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,349,10th,Chemistry,B,ai_assisted_review_pass_v1,0,0,,,0,1.047,2|4|10|14,2|4|10|14,2|4|10|14
930,benqa_ext_12th-Physics-I_0294,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,294,12th,Physics-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.065,,,
931,benqa_ext_8th-Science_0196,literature/code/BEnQA/data/BEnQA/8th-Science.csv,196,8th,Science,B,ai_assisted_review_pass_v1,0,0,,,0,1.045,3|2|2,3|2|2,3|2|2
932,benqa_ext_12th-Math-II_0217,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,217,12th,Math-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.022,3|2|2|4|2|3|2|3|2|2|3|2|2|3,3|2|2|4|2|3|2|3|2|2|3|2|2|3,3|2|2|4|2|3|2|3|2|2|3|2|2|3
933,benqa_ext_10th-Biology_0274,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,274,10th,Biology,C,ai_assisted_review_pass_v1,0,0,,,0,1.088,,,
934,benqa_ext_12th-Math-II_0317,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,317,12th,Math-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.045,5|7|8|8|5|60|120|1|1|7|1|1|7,5|7|8|8|5|60|120|1|1|7|1|1|7,5|7|8|8|5|60|120|1|1|7|1|1|7
935,benqa_ext_8th-Science_0178,literature/code/BEnQA/data/BEnQA/8th-Science.csv,178,8th,Science,C,ai_assisted_review_pass_v1,0,0,,,0,1.055,,,
936,benqa_ext_10th-Physics_0206,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,206,10th,Physics,C,ai_assisted_review_pass_v1,0,0,,,0,1.042,,,
937,benqa_ext_12th-Physics-II_0116,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,116,12th,Physics-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.103,1500|300|1200|1200|1800|1800,1500|300|1200|1200|1800|1800,1500|300|1200|1200|1800|1800
938,benqa_ext_12th-Chemistry-II_0215,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,215,12th,Chemistry-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.013,3|2|3|3|3,3|2|3|3|3,3|2|3|3|3
939,benqa_ext_12th-Physics-II_0100,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,100,12th,Physics-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.092,,,
940,benqa_ext_12th-Physics-I_0030,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,30,12th,Physics-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.11,,,
941,benqa_ext_8th-Math_0089,literature/code/BEnQA/data/BEnQA/8th-Math.csv,89,8th,Math,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.229,8|10|000|12|400|2|3|5|6,8|10|000|12|400|2|3|5|6,10|000|8|12|400|2|3|5|6
942,benqa_ext_10th-Chemistry_0221,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,221,10th,Chemistry,A,ai_assisted_review_pass_v1,0,0,,,0,1.047,1|7|1|2|3|4,1|7|1|2|3|4,1|7|1|2|3|4
943,benqa_ext_10th-Math-II_0282,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,282,10th,Math-II,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.056,2|4|6|8|13|14|26|28|30,2|4|6|8|13|14|26|28|30,13|2|4|6|8|14|26|28|30
944,benqa_ext_12th-Biology-II_0304,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,304,12th,Biology-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.124,0|3,0|3,0|3
945,benqa_ext_10th-Biology_0085,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,85,10th,Biology,D,ai_assisted_review_pass_v1,0,0,,,0,1.149,,,
946,benqa_ext_12th-Chemistry-II_0027,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,27,12th,Chemistry-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.07,2|3,2|3,2|3
947,benqa_ext_12th-Physics-II_0170,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,170,12th,Physics-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.025,,,
948,benqa_ext_12th-Math-II_0094,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,94,12th,Math-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.037,2|1|1|3|2|1|2|1|2|3|2|1,2|1|1|3|2|1|2|1|2|3|2|1,2|1|1|3|2|1|2|1|2|3|2|1
949,benqa_ext_10th-Chemistry_0203,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,203,10th,Chemistry,D,ai_assisted_review_pass_v1,0,0,,,0,1.065,,,
950,benqa_ext_12th-Math-II_0361,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,361,12th,Math-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.058,0|90|120|180,0|90|120|180,0|90|120|180
951,benqa_ext_12th-Math-I_0339,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,339,12th,Math-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.046,1|2|3|2|2|5|3|5|5|2|5|3,1|2|3|2|2|5|3|5|5|2|5|3,1|2|3|2|2|5|3|5|5|2|5|3
952,benqa_ext_10th-Math_0089,literature/code/BEnQA/data/BEnQA/10th-Math.csv,89,10th,Math,A,ai_assisted_review_pass_v1,0,0,,,0,1.021,2|2|3|125|2|5|2|2|5|2|25|2|5|2|2|5|2|25|2|5|2|2|5|2|25|2|5|2|2|5|2|25,2|2|3|125|2|5|2|2|5|2|25|2|5|2|2|5|2|25|2|5|2|2|5|2|25|2|5|2|2|5|2|25,2|2|3|125|2|5|2|2|5|2|25|2|5|2|2|5|2|25|2|5|2|2|5|2|25|2|5|2|2|5|2|25
953,benqa_ext_12th-Physics-II_0332,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,332,12th,Physics-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.074,,,
954,benqa_ext_12th-Biology-II_0117,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,117,12th,Biology-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.052,,,
955,benqa_ext_12th-Physics-II_0331,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,331,12th,Physics-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.089,,,
956,benqa_ext_12th-Biology-II_0284,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,284,12th,Biology-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.017,,,
957,benqa_ext_10th-Math_0158,literature/code/BEnQA/data/BEnQA/10th-Math.csv,158,10th,Math,D,ai_assisted_review_pass_v1,0,0,,,0,1.034,6|4|2|2|24|2|2|26|4|20,6|4|2|2|24|2|2|26|4|20,6|4|2|2|24|2|2|26|4|20
958,benqa_ext_10th-Biology_0340,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,340,10th,Biology,A,ai_assisted_review_pass_v1,0,0,,,0,1.113,12|11|10|9,12|11|10|9,12|11|10|9
959,benqa_ext_8th-Science_0045,literature/code/BEnQA/data/BEnQA/8th-Science.csv,45,8th,Science,B,ai_assisted_review_warn_v1,0,1,,bangla_banglish_formulaish_token_mismatch,0,1.147,8|8|8|16|0|18,8|8|8|16|0|18,8|8|8|16|0|18
960,benqa_ext_12th-Biology-I_0196,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,196,12th,Biology-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.125,3|4|5|6,3|4|5|6,3|4|5|6
961,benqa_ext_12th-Math-II_0020,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,20,12th,Math-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.058,2|1|0|2|3|1|0|1,2|1|0|2|3|1|0|1,2|1|0|2|3|1|0|1
962,benqa_ext_10th-Math-II_0082,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,82,10th,Math-II,D,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.069,1|1|5|2|5|3|2|1|0,1|1|5|2|5|3|2|1|0,5|1|1|5|2|3|2|1|0
963,benqa_ext_12th-Biology-II_0100,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,100,12th,Biology-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.108,,,
964,benqa_ext_8th-Math_0148,literature/code/BEnQA/data/BEnQA/8th-Math.csv,148,8th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.016,1|2|1|1|1|2|2|2|4|4|2|2|4|2|2|2|2|2|2|4|2|2,1|2|1|1|1|2|2|2|4|4|2|2|4|2|2|2|2|2|2|4|2|2,1|2|1|1|1|2|2|2|4|4|2|2|4|2|2|2|2|2|2|4|2|2
965,benqa_ext_12th-Chemistry-II_0130,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,130,12th,Chemistry-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.025,2|3|4,2|3|4,2|3|4
966,benqa_ext_12th-Biology-II_0005,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,5,12th,Biology-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.021,50|50,50|50,50|50
967,benqa_ext_8th-Science_0124,literature/code/BEnQA/data/BEnQA/8th-Science.csv,124,8th,Science,D,ai_assisted_review_pass_v1,0,0,,,0,1.015,,,
968,benqa_ext_12th-Math-I_0095,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,95,12th,Math-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.006,3|1|3|4|3|3|2|2|3|3|2|3|2|2|3|2|3,3|1|3|4|3|3|2|2|3|3|2|3|2|2|3|2|3,3|1|3|4|3|3|2|2|3|3|2|3|2|2|3|2|3
969,benqa_ext_12th-Math-I_0281,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,281,12th,Math-I,A,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.026,2|2|5|3|2|3|2|2|3|2|3|3|2,2|2|5|3|2|3|2|2|3|2|3|3|2,3|2|2|2|5|3|2|2|3|2|3|3|2
970,benqa_ext_10th-Biology_0247,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,247,10th,Biology,B,ai_assisted_review_pass_v1,0,0,,,0,1.038,,,
971,benqa_ext_12th-Physics-I_0285,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,285,12th,Physics-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.16,,,
972,benqa_ext_12th-Biology-II_0076,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,76,12th,Biology-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.0,,,
973,benqa_ext_12th-Biology-II_0316,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,316,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.125,,,
974,benqa_ext_12th-Physics-II_0307,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,307,12th,Physics-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.07,5|100|5|2|5|1|5|0|4|9,5|100|5|2|5|1|5|0|4|9,5|100|5|2|5|1|5|0|4|9
975,benqa_ext_8th-Math_0083,literature/code/BEnQA/data/BEnQA/8th-Math.csv,83,8th,Math,D,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.066,18|25|10|14|12|19|10|5|12|5|13|6|14|6,18|25|10|14|12|19|10|5|12|5|13|6|14|6,8|12|16|17|20|10|5|12|5|13|6|14|6
976,benqa_ext_10th-Physics_0179,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,179,10th,Physics,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.022,5|10|3|10|20|30|50,5|10|3|10|20|30|50,5|10|10|20|30|40
977,benqa_ext_12th-Biology-II_0216,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,216,12th,Biology-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.047,,,
978,benqa_ext_8th-Math_0195,literature/code/BEnQA/data/BEnQA/8th-Math.csv,195,8th,Math,A,ai_assisted_review_pass_v1,0,0,,,0,1.022,1|4|1|20|18|14|12,1|4|1|20|18|14|12,1|4|1|20|18|14|12
979,benqa_ext_10th-Physics_0253,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,253,10th,Physics,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.118,20|3|4,20|3|4,3|4|20
980,benqa_ext_12th-Physics-II_0279,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,279,12th,Physics-II,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.083,5|100|0|02|0|98|1|02|50,5|100|0|02|0|98|1|02|50,0|5|100|0|02|0|98|1|02|50
981,benqa_ext_10th-Math_0067,literature/code/BEnQA/data/BEnQA/10th-Math.csv,67,10th,Math,D,ai_assisted_review_pass_v1,0,0,,,0,1.051,0|1|2,0|1|2,0|1|2
