model,model_id,variant,variant_label,dataset,task_type,answer_type,id,gold,correct,parsed,gold_numeric_values,raw_numeric_values,parsed_numeric_values,gold_numeric_count,raw_numeric_count,parsed_numeric_count,raw_has_any_number,parsed_has_any_number,raw_full_numeric_signature,parsed_full_numeric_signature,wrong_raw_full_numeric_signature,wrong_parsed_full_numeric_signature,wrong_without_raw_number,source,line,raw_excerpt
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1684,"১২, ১২, ৩ বছর",False,x + x + y = 29 \Rightarrow 2x + y = 29 \quad \text{(,3;12,2;3;12;29,2;29,2,4,2,True,True,True,False,True,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,519,Let's solve the problem step by step. We are told: - Mr. Karim has 3 sons. - The first two are twins (so they are the same age). - The total age of the sons now is 29 years. - S...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1685,দুইজনের বয়স সমান,False,জুলির বয়স বেশি।,,,,0,0,0,False,False,False,False,False,False,True,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,157,জুলির বয়স বেশি।
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1685,দুইজনের বয়স সমান,False,"""3 bochhor por jiboner boyos jodi 3 bochhor purbe jiboner",,2;3,3,0,2,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,53,"The question appears to be in a mix of Bengali and possibly a riddle or logical puzzle. Let's interpret and solve it step by step. Given: - ""2 bochhor por jiboner boyos hobe"" →..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1685,দুইজনের বয়স সমান,False,2 + 4 = 2x - x,,2;4,2;4,0,2,2,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,159,"Let's solve the problem step by step. Let Jibon's current age be $ x $. **First statement:** In 2 years, Jibon’s age will be twice what it was 2 years ago. - In 2 years: $ x + 2..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1686,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।,False,প্রত্যেক আপেলকে ৩ টুকর,0.3333333333333333333333333333;0.8333333333333333333333333333;1,1;3;5;6,3,3,4,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,454,প্রত্যেক বালকের জন্য ১ টুকরা আপেল দেওয়া হবে। ৫টি আপেলকে ৬ জন বালকের মাঝে সমানভাবে ভাগ করার জন্য: - প্রত্যেক আপেলকে ৩ টুকর
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1686,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।,False,3 tukorate,0.3333333333333333333333333333;0.8333333333333333333333333333;1,3,3,3,1,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,152,3 tukorate
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1686,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।,False,Since 2.5 pieces = $ \frac{5}{2} $ pieces,0.3333333333333333333333333333;0.8333333333333333333333333333;1,0.8333333333333333333333333333;2;2.5;3;5;6;15,2.5,3,7,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,456,"Each boy gets $ \frac{5}{6} $ of an apple. Since each apple can be cut into up to 3 equal pieces, we can cut each apple into 3 pieces, giving 15 pieces total (5 apples × 3 piece..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,2. $ 5x + 4y = 31 $,3;4,1;2;4;5;31;32,2;4;5;31,2,6,4,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,325,"মনে করি, ১ কাঠালের ওজন = $ x $ কিলোগ্রাম এবং ১ তরমুজের ওজন = $ y $ কিলোগ্রাম দেওয়া হলো: 1. $ 4x + 5y = 32 $ 2. $ 5x + 4y = 31 $ এই দুটি �"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,$ x $ = weight of 1 kathal (,3;4,1;2;4;5;31;32,1,2,6,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,109,Let's solve the problem step by step. We are given: 1. 4 ti kathal ebong 5 ti toromujer ojoner somoshti 32 kilogram. → 4 kathals and 5 toromujers weigh 32 kg. 2. 5 ti kathal ebo...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,$ 20j +,3;4,1;2;3;4;5;20;25;31;32;160,20,2,10,1,True,True,True,False,True,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,327,Let the weight of one jackfruit be $ j $ kg and the weight of one watermelon be $ w $ kg. We are given two equations: 1. $ 4j + 5w = 32 $ 2. $ 5j + 4w = 31 $ We will solve this...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1688,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে",False,তার সহকর্মী পেঁয়াজ কাটার সময় হলো \( x + 25 \) মিনিট (কারণ বাবুর্চি 25,70;95;190;210,25,25,4,1,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,145,"ধরা যাক, বাবুর্চি পেঁয়াজ কাটার সময় হলো \( x \) মিনিট। তার সহকর্মী পেঁয়াজ কাটার সময় হলো \( x + 25 \) মিনিট (কারণ বাবুর্চি 25"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1688,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে",False,Sohokormi 25 minit e 2 ti peyaj minite = 25 × 2 =,70;95;190;210,2;3;25;75,2;25,4,4,2,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,49,"Baburchi proti minite 3 ti peyaj, tar sohokormi proti minite 2 ti peyaj katte pare. Jodi baburchi tar sohokormir cheye 25 minit age peyaj kata bondho kore, ta means: - Baburchi..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1688,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে",False,\text{Chef's onions} + \text{Assistant's onions} = 3(t,70;95;190;210,2;3;25;400,3,4,4,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,147,Let’s define variables: - Let $ t $ be the time (in minutes) that the **assistant** worked. - Then the **chef** worked $ t - 25 $ minutes (since the chef stops 25 minutes before...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1690,"সেন্টুর ছিল ১০টি, মিন্টুর ছিল ১৪টি খেলনা গাড়ি",False,"2. যদি সেন্টু 2টি গাড়ি দেয় মিন্টুর কাছে, তবে গাড",10;14,1;2,2,2,2,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,319,"মিন্টুর গাড়ির সংখ্যা = x সেন্টুর গাড়ির সংখ্যা = y দেওয়া হলো: 1. y > x 2. যদি সেন্টু 2টি গাড়ি দেয় মিন্টুর কাছে, তবে গাড"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1690,"সেন্টুর ছিল ১০টি, মিন্টুর ছিল ১৪টি খেলনা গাড়ি",False,Let's solve the problem step by step.,10;14,,,2,0,0,False,False,False,False,False,False,True,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,107,"Let's solve the problem step by step. We are given a riddle-like scenario in Bengali, which we will translate and analyze logically. --- **Translation and understanding:** > ""Kh..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1690,"সেন্টুর ছিল ১০টি, মিন্টুর ছিল ১৪টি খেলনা গাড়ি",False,M + 2 = S - 2,10;14,2,2,2,1,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,321,"Let’s solve the problem step by step. Let: - $ M $ = number of toy cars Mintu had initially - $ S $ = number of toy cars Sentu had initially **First statement:** Mintu says, “Gi..."
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1691,প্রথমে ৩ লিটারের পাত্রে ৩ লিটার দুধ নিয়ে তা ৫ লিটারের পাত্রে ঢালতে হবে। এবারও একইভাবে আবারও ৩ লিটার দুধ নিয়ে ৫ লিটারের পাত্রে আছে আরো ঢালতে হবে যতক্ষণ না ৫ লিটারের পাত্রটি পূর্ণ হয়। পাত্রটি পূর্ণ হওয়ার পর যে অবশিষ্ট দুধ ৩ লিটারের পাত্রে থেকে যাবে তার পরিমাণ ১ লিটার।,False,"গোয়ালার কাছে 10 লিটার দুধ আছে, যা একটি 5 লিটারের এবং একটি 3 লিটারের খালি পাত্রে ভরে যায়। ক্রেতাকে 1 লিটার দুধ দেয়ার জন",1;3;5,1;3;5;10,1;3;5;10,3,4,4,True,True,True,True,True,True,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,577,"গোয়ালার কাছে 10 লিটার দুধ আছে, যা একটি 5 লিটারের এবং একটি 3 লিটারের খালি পাত্রে ভরে যায়। ক্রেতাকে 1 লিটার দুধ দেয়ার জন"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1691,প্রথমে ৩ লিটারের পাত্রে ৩ লিটার দুধ নিয়ে তা ৫ লিটারের পাত্রে ঢালতে হবে। এবারও একইভাবে আবারও ৩ লিটার দুধ নিয়ে ৫ লিটারের পাত্রে আছে আরো ঢালতে হবে যতক্ষণ না ৫ লিটারের পাত্রটি পূর্ণ হয়। পাত্রটি পূর্ণ হওয়ার পর যে অবশিষ্ট দুধ ৩ লিটারের পাত্রে থেকে যাবে তার পরিমাণ ১ লিটার।,False,"Jekhane 5 litarer patro ache,",1;3;5,1;3;5,5,3,3,1,True,True,True,False,True,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,193,Goyalar kachhe jesob patro ache shudhu ta diye kibhabe kretake 1 litar dudh deya sombhob? Dudh mapar duti khali patro: - Ekti 5 litarer - Oporoti 3 litarer Kritake 1 litar dudh...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1691,প্রথমে ৩ লিটারের পাত্রে ৩ লিটার দুধ নিয়ে তা ৫ লিটারের পাত্রে ঢালতে হবে। এবারও একইভাবে আবারও ৩ লিটার দুধ নিয়ে ৫ লিটারের পাত্রে আছে আরো ঢালতে হবে যতক্ষণ না ৫ লিটারের পাত্রটি পূর্ণ হয়। পাত্রটি পূর্ণ হওয়ার পর যে অবশিষ্ট দুধ ৩ লিটারের পাত্রে থেকে যাবে তার পরিমাণ ১ লিটার।,False,"This will add 1 liter to the 3-liter container, leaving exactly",1;3;5,1;2;3;5;10,1;3,3,5,2,True,True,True,False,True,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,579,Fill the 5-liter container from the 10-liter jar. Pour from the 5-liter container into the 3-liter container until full. This leaves 2 liters in the 5-liter container. Empty the...
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1692,"১জন পুরুষ, ৫ জন মহিলা এবং ১৪ জন শিশু",False,প্রত্যেক পুরুষ 3,1;5;14,1;3;20,3,3,3,1,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,160,"ধরি, পরিবারে পুরুষ = x জন, মহিলা = y জন, শিশু = z জন। দেওয়া হলো: x + y + z = 20 — (1) আবার, ধানের মোট পরিমাণ = 20 মণ। প্রত্যেক পুরুষ 3"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1692,"১জন পুরুষ, ৫ জন মহিলা এবং ১৪ জন শিশু",False,"{20, 20, 0}",1;5;14,0;20,0;20,3,2,2,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v5_banglish/results/runs/qwen3_4b_validation200_v5_banglish.jsonl,54,"{20, 20, 0}"
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,english,English,banglamath,short_answer,short_answer,banglamath_1692,"১জন পুরুষ, ৫ জন মহিলা এবং ১৪ জন শিশু",False,2m + w = 0,1;5;14,0;1;2;3;20,0;2,3,5,2,True,True,False,False,False,False,False,results/runs/qwen3_4b_validation200_v3_128/results/runs/qwen3_4b_validation200_v3_128.jsonl,162,"Let the number of men be $ m $, women be $ w $, and children be $ c $. We are given two equations: 1. Total number of family members: $$ m + w + c = 20 $$ 2. Total rice consumpt..."
