route,id,gold,rule,action,routed_answer,routed_correct,baseline_correct,delta_vs_baseline,changed_from_baseline,banglish_parsed,generated_bn_parsed,generated_en_parsed,repair_strategy
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Chemistry-I_0303,D,generated_en_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,baseline,baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,strict_generated_agreement,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,three_view_majority,banglish_bn_majority,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,generated_bn_only,use_generated_bn,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,generated_en_only,use_generated_en,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,generated_bn_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,generated_en_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,all_disagree_bn_tiebreak,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,all_disagree_en_tiebreak,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,generated_bn_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0230,D,generated_en_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,baseline,baseline,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,strict_generated_agreement,fallback_baseline,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,three_view_majority,banglish_bn_majority,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,generated_bn_only,use_generated_bn,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,generated_en_only,use_generated_en,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,generated_bn_if_baseline_empty,fallback_baseline,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,generated_en_if_baseline_empty,fallback_baseline,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,all_disagree_bn_tiebreak,fallback_baseline,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,all_disagree_en_tiebreak,fallback_baseline,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,generated_bn_priority_nonbaseline,fallback_baseline,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-II_0234,A,generated_en_priority_nonbaseline,fallback_baseline,A,True,True,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,baseline,baseline,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,strict_generated_agreement,fallback_baseline,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,three_view_majority,banglish_bn_majority,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,generated_bn_only,use_generated_bn,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,generated_en_only,use_generated_en,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,generated_bn_if_baseline_empty,fallback_baseline,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,generated_en_if_baseline_empty,fallback_baseline,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,all_disagree_bn_tiebreak,fallback_baseline,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,all_disagree_en_tiebreak,fallback_baseline,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,generated_bn_priority_nonbaseline,fallback_baseline,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0088,C,generated_en_priority_nonbaseline,fallback_baseline,A,False,False,0,False,A,A,A,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,baseline,baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,strict_generated_agreement,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,three_view_majority,banglish_bn_majority,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,generated_bn_only,use_generated_bn,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,generated_en_only,use_generated_en,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,generated_bn_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,generated_en_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,all_disagree_bn_tiebreak,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,all_disagree_en_tiebreak,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,generated_bn_priority_nonbaseline,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0120,D,generated_en_priority_nonbaseline,fallback_baseline,B,False,False,0,False,B,B,B,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,baseline,baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,three_view_majority,banglish_en_majority,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,generated_bn_only,use_generated_bn,B,True,False,1,True,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,generated_en_only,use_generated_en,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,generated_bn_priority_nonbaseline,bn_nonbaseline_priority,B,True,False,1,True,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Math-I_0202,B,generated_en_priority_nonbaseline,bn_nonbaseline_priority,B,True,False,1,True,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,baseline,baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,three_view_majority,banglish_en_majority,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,generated_bn_only,use_generated_bn,B,False,False,0,True,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,generated_en_only,use_generated_en,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,generated_bn_priority_nonbaseline,bn_nonbaseline_priority,B,False,False,0,True,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0088,A,generated_en_priority_nonbaseline,bn_nonbaseline_priority,B,False,False,0,True,D,B,D,source_fallback_after_failed_repair
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,baseline,baseline,B,True,True,0,False,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,strict_generated_agreement,fallback_baseline,B,True,True,0,False,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,three_view_majority,fallback_baseline,B,True,True,0,False,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,generated_bn_only,use_generated_bn,A,False,True,-1,True,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,generated_en_only,use_generated_en,D,False,True,-1,True,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,generated_bn_if_baseline_empty,fallback_baseline,B,True,True,0,False,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,generated_en_if_baseline_empty,fallback_baseline,B,True,True,0,False,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,all_disagree_bn_tiebreak,all_disagree_use_bn,A,False,True,-1,True,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,all_disagree_en_tiebreak,all_disagree_use_en,D,False,True,-1,True,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,generated_bn_priority_nonbaseline,bn_nonbaseline_priority,A,False,True,-1,True,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-II_0131,B,generated_en_priority_nonbaseline,en_nonbaseline_priority,D,False,True,-1,True,B,A,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,baseline,baseline,D,True,True,0,False,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,strict_generated_agreement,bn_en_agree_nonbaseline,C,False,True,-1,True,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,three_view_majority,bn_en_majority,C,False,True,-1,True,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,generated_bn_only,use_generated_bn,C,False,True,-1,True,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,generated_en_only,use_generated_en,C,False,True,-1,True,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,generated_bn_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,generated_en_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,all_disagree_bn_tiebreak,bn_en_agree_nonbaseline,C,False,True,-1,True,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,all_disagree_en_tiebreak,bn_en_agree_nonbaseline,C,False,True,-1,True,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,generated_bn_priority_nonbaseline,bn_en_agree_nonbaseline,C,False,True,-1,True,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0106,D,generated_en_priority_nonbaseline,bn_en_agree_nonbaseline,C,False,True,-1,True,D,C,C,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,baseline,baseline,B,False,False,0,False,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,strict_generated_agreement,fallback_baseline,B,False,False,0,False,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,three_view_majority,banglish_bn_majority,B,False,False,0,False,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,generated_bn_only,use_generated_bn,B,False,False,0,False,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,generated_en_only,use_generated_en,A,False,False,0,True,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,generated_bn_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,generated_en_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,all_disagree_bn_tiebreak,fallback_baseline,B,False,False,0,False,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,all_disagree_en_tiebreak,fallback_baseline,B,False,False,0,False,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,generated_bn_priority_nonbaseline,en_nonbaseline_priority,A,False,False,0,True,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_12th-Physics-I_0109,C,generated_en_priority_nonbaseline,en_nonbaseline_priority,A,False,False,0,True,B,B,A,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,baseline,baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,strict_generated_agreement,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,three_view_majority,banglish_bn_majority,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,generated_bn_only,use_generated_bn,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,generated_en_only,use_generated_en,D,True,False,1,True,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,generated_bn_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,generated_en_if_baseline_empty,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,all_disagree_bn_tiebreak,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
Qwen2.5 protected-v3 phonetic + guarded EN,benqa_8th-Math_0031,D,all_disagree_en_tiebreak,fallback_baseline,B,False,False,0,False,B,B,D,translated_stem_source_tail
